id,song_title,song_artist,label
T1_TRAIN_1543,El Contrabando del Paso,Beto Quintanilla,NM
T1_TRAIN_1544,Fuego Y Pasión,LR Ley Del Rap & Tivi Gunz,M
T1_TRAIN_1545,Tejedores de ilusión,La Ley,NM
T1_TRAIN_1546,Irresponsables,Babasónicos,NM
T1_TRAIN_1547,No Te Imaginas,Rels B & Morad,NM
T1_TRAIN_1548,Relación,Sech,NM
T1_TRAIN_1549,Dulce,Prince Royce,NM
T1_TRAIN_1550,Se Me Olvidó,Gian Marco,NM
T1_TRAIN_1551,La Incondicional,Luis Miguel,NM
T1_TRAIN_1552,Muevan Las Industrias,Los Prisioneros,NM
T1_TRAIN_1553,El Padre Antonio y El Monaguillo Andrés,Rubén Blades y Seis del Solar,NM
T1_TRAIN_1554,Mundo de Piedra,Canserbero,M
T1_TRAIN_1555,Cuándo,Ricardo Arjona,M
T1_TRAIN_1556,La Papa,Valentín Elizalde,M
T1_TRAIN_1557,La Mentira,Álvaro Carrillo,NM
T1_TRAIN_1558,Mi Tenampa,Pedro Infante,NM
T1_TRAIN_1559,Amiga,Miguel Bosé,NM
T1_TRAIN_1560,La Viuda Negra,La Zista (Ft. Ele A El Dominio),M
T1_TRAIN_1561,Se Reveló,Luigi 21 Plus,M
T1_TRAIN_1562,Prefiero,Antílopez,M
T1_TRAIN_1563,La Última Vez,Anuel AA & Bad Bunny,M
T1_TRAIN_1564,El Dragón,Nuñez DS,NM
T1_TRAIN_1565,Ya Te Olvidé,Kiko Rodriguez,NM
T1_TRAIN_1566,Y que quede claro,La Arrolladora Banda El Limón De René Camacho,NM
T1_TRAIN_1567,La Carretera,Prince Royce,NM
T1_TRAIN_1568,Olvídame tú,Miguel Bosé,NM
T1_TRAIN_1569,Yo no sé (Remix),El Che (Ft. Ele A El Dominio & Lito Kirino),M
T1_TRAIN_1570,Mi Cafetal,Chayanne,NM
T1_TRAIN_1571,Yo Soy Una Mujer,Jenni Rivera,NM
T1_TRAIN_1572,Yo Soy El Que Soy (Yud Hei Vav Hei),Grupo Grace,NM
T1_TRAIN_1573,Plantala,Kumbia Queers,NM
T1_TRAIN_1574,Hoy me he vuelto a enamorar,Yuri (MEX),NM
T1_TRAIN_1575,No Te Quiero Nada,Ha-Ash,NM
T1_TRAIN_1576,Carta A Eufemia,Pedro Infante,NM
T1_TRAIN_1577,La Chucha,Banda Carnaval,NM
T1_TRAIN_1578,Cuando Pase el Temblor,Soda Stereo,NM
T1_TRAIN_1579,Perra Soledad,Tierra Cali,M
T1_TRAIN_1580,Sola,Becky G,NM
T1_TRAIN_1581,Cancion Mixteca,La Apuesta,NM
T1_TRAIN_1582,Tú Me Acostumbraste,Natalia Lafourcade (Ft. Los Macorinos & Omara Portuondo),NM
T1_TRAIN_1583,Lloraré por Ti,Cyclo (Ft. Lucy paradise),NM
T1_TRAIN_1584,Arriba Las Manos,Pekeño 77 & C.R.O (Bardero$),M
T1_TRAIN_1585,Aventurero,Yeison Jimenez,NM
T1_TRAIN_1586,Culpa Al Destino,OBK,NM
T1_TRAIN_1587,7 Lágrimas (Remix),"Soge Culebra, Mora & GARABATTO",NM
T1_TRAIN_1588,Maldita Sea Mi Suerte,Marc Anthony,NM
T1_TRAIN_1589,La Pared,Shakira,NM
T1_TRAIN_1590,Luna Llena,Paulo Londra,NM
T1_TRAIN_1591,El Malagradecido,Los Nandez,M
T1_TRAIN_1592,Este Terco Corazón,Emmanuel,M
T1_TRAIN_1593,Sálvame,RBD,NM
T1_TRAIN_1594,Te Quiero A Morir,Zacarías Ferreira,NM
T1_TRAIN_1595,Directo al Corazón,Los Tigres Del Norte,NM
T1_TRAIN_1596,Clave Privada,El Puma De Sinaloa,M
T1_TRAIN_1597,SI TÚ SUPIERAS,Feid,M
T1_TRAIN_1598,Pistearé,Banda Los Recoditos,NM
T1_TRAIN_1599,Con Las Manos Vacias,Los Palominos,NM
T1_TRAIN_1600,Hello Cotto,Duki,NM
T1_TRAIN_1601,Nadie se muere,La Makina,NM
T1_TRAIN_1602,Tu Traición,Grupo Bryndis,NM
T1_TRAIN_1603,De Vez En Mes,Ricardo Arjona,M
T1_TRAIN_1604,Tú Eres Ajena,Frank Reyes,NM
T1_TRAIN_1605,En Eso No Quedamos,Banda Los Sebastianes De Saúl Plata,NM
T1_TRAIN_1606,El Farolito,Juan Luis Guerra,NM
T1_TRAIN_1607,La Guitarra,Los Auténticos Decadentes,NM
T1_TRAIN_1608,Tú Eres Ajena,Eddy Herrera,NM
T1_TRAIN_1609,Amor de Tres,Bryant Myers (Ft. Hozwal),M
T1_TRAIN_1610,Auto Rojo,Vilma Palma e Vampiros,NM
T1_TRAIN_1611,Quiero Que Sepas,C-Kan (Ft. MC Magic),NM
T1_TRAIN_1612,Plakito (Remix),Yandel (Ft. Farruko & Gadiel),M
T1_TRAIN_1613,​la glock,Corina Smith,M
T1_TRAIN_1614,Mujer Infiel,Raulin Rodriguez,M
T1_TRAIN_1615,Ámame o déjame,Mónica Naranjo,NM
T1_TRAIN_1616,Mi Jefe,Mojinos Escozios,NM
T1_TRAIN_1617,Arma De Fuego,Wilo & Negro,NM
T1_TRAIN_1618,El M Grande,Valentín Elizalde,NM
T1_TRAIN_1619,Ella es una G,C.R.O (Bardero$) (Ft. Duki),M
T1_TRAIN_1620,Mi Mayor Anhelo,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_1621,Por Qué Tuvo Que Ser,El Poder Del Norte,NM
T1_TRAIN_1622,"Cahuates, Pistaches",Banda MS de Sergio Lizárraga,NM
T1_TRAIN_1623,El Inmigrante,Calibre 50,NM
T1_TRAIN_1624,Entre Copas Y Botellas,Lupillo Rivera,NM
T1_TRAIN_1625,Devuélveme a Mi Chica,Hombres G,NM
T1_TRAIN_1626,Cerrando Ciclos,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_1627,Suturno,Babasónicos,M
T1_TRAIN_1628,Nereyda,Raulin Rodriguez,NM
T1_TRAIN_1629,La Leyenda del Hada y el Mago,Rata Blanca,NM
T1_TRAIN_1630,Deja,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_1631,Pa’ Que La Pases Bien,Arcángel,M
T1_TRAIN_1632,No Tengas Miedo,Rayden,NM
T1_TRAIN_1633,Mente Rockera,El Tri,NM
T1_TRAIN_1634,Uva Bombom,Rochy RD (Ft. Chuky De Lewa),M
T1_TRAIN_1635,El Cochinero,Juan De Ron,NM
T1_TRAIN_1636,La balacera,Cuatro Pesos de Propina,NM
T1_TRAIN_1637,El Niño Sicario,Calibre 50,NM
T1_TRAIN_1638,Cielo Nublado Aka Cielo Nevado (Live),Pesado,NM
T1_TRAIN_1639,Ni Una Lágrima Más,Noelia,M
T1_TRAIN_1640,Dejaría Todo,Chayanne,NM
T1_TRAIN_1641,"La Chancla, El Chivo, Puño de Tierra",Pepe Aguilar (Ft. Leonardo Aguilar & Ángela Aguilar),NM
T1_TRAIN_1642,Machika,"J Balvin, Jeon & Anitta",M
T1_TRAIN_1643,Me Mata,"Bad Bunny, Mambo Kingz & DJ Luian (Ft. Almighty, Arcángel, Baby Rasta, Bryant Myers, Brytiago & Noriel)",M
T1_TRAIN_1644,No Tengas Miedo de Llorar,Pesado,NM
T1_TRAIN_1645,Ojitos Traidores,Javier Solís,NM
T1_TRAIN_1646,CARAMELITO,Yung Beef,M
T1_TRAIN_1647,Devuélveme la Vida,Costa,M
T1_TRAIN_1648,Pacas de a Kilo,Los Tigres Del Norte,NM
T1_TRAIN_1649,"Mi Mundo, Tú",Camilo Sesto,NM
T1_TRAIN_1650,El Poder de Tu Amor,Ricardo Montaner,NM
T1_TRAIN_1651,Canto a mi tierra,Herrman,NM
T1_TRAIN_1652,Celebra La Vida,Axel Fernando,NM
T1_TRAIN_1653,Hombre Nuevo,ABHIR,NM
T1_TRAIN_1654,Gata Fiera,Trebol Clan (Ft. Joan Ortíz),M
T1_TRAIN_1655,No Muerdas La Mano,Kinto Sol,NM
T1_TRAIN_1656,Dime Donde Y Cuando,Los Bukis,NM
T1_TRAIN_1657,Te Propongo,"Zizzy, Young Cister & Adrian Be",M
T1_TRAIN_1658,Me Vale Madre,Proximo Nivel & Los K-Bros,M
T1_TRAIN_1659,El bar de la esquina,Albert Pla,M
T1_TRAIN_1660,La Dosis Perfecta,Panteón Rococó,M
T1_TRAIN_1661,Quisiera decir tu nombre,José Luis Perales,NM
T1_TRAIN_1662,pesadilla antes de una vida,Mda,M
T1_TRAIN_1663,La Pachanga,Vilma Palma e Vampiros,NM
T1_TRAIN_1664,Billete verde,Clorah,NM
T1_TRAIN_1665,El Vaivén,Chambao,NM
T1_TRAIN_1666,El Sinaloense,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_1667,Luz Apagá,"Ozuna (Ft. Lunay, Lyanno & Rauw Alejandro)",M
T1_TRAIN_1668,Los Dos Amantes,Graciela Beltran,NM
T1_TRAIN_1669,Déjame Volar,Alemán (Ft. Simpson Ahuevo),M
T1_TRAIN_1670,Los Sufrimientos,Chalino Sánchez,NM
T1_TRAIN_1671,No Sé Tú,Luis Miguel,NM
T1_TRAIN_1672,Diez Mil Maneras,David Bisbal,NM
T1_TRAIN_1673,Volcán,José José,NM
T1_TRAIN_1674,Borró Cassette,Maluma,M
T1_TRAIN_1675,Nada Que Hacer,Violadores del Verso,NM
T1_TRAIN_1676,Tú No Metes Cabra,Bad Bunny,NM
T1_TRAIN_1677,Contigo,Calibre 50,NM
T1_TRAIN_1678,Duele el Amor,Aleks Syntek (Ft. Ana Torroja),NM
T1_TRAIN_1679,El Tóxico,Grupo Firme (Ft. Carín León),M
T1_TRAIN_1680,LLAMÉ PA’ VERTE,Lenny Tavárez (Ft. Wisin),M
T1_TRAIN_1681,Amor Necio,Intocable,NM
T1_TRAIN_1682,Las Tumbas,Ismael Rivera,NM
T1_TRAIN_1683,El narco de narcos,Enigma Norteño,NM
T1_TRAIN_1684,Gorra L.A.,Chino Pacas,NM
T1_TRAIN_1685,El Boss,Gabito Ballesteros & Natanael Cano,M
T1_TRAIN_1686,Qué Nos Pasó?,Reyli,NM
T1_TRAIN_1687,Maldito Duende,Héroes Del Silencio,NM
T1_TRAIN_1688,El Taxi (Gregor Salto Remix),"Pitbull (Ft. Mark B, Musicólogo The Libro, Nfasis & Sensato)",M
T1_TRAIN_1689,Te He Querido Te He Llorado,Ivy Queen,M
T1_TRAIN_1690,Si Yo Fuera,Ricardo Arjona,M
T1_TRAIN_1691,El Amante,Nicky Jam,M
T1_TRAIN_1692,Amorcito corazón,Luis Miguel,NM
T1_TRAIN_1693,Pongámonos De Acuerdo,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_1694,El senor de la montana,Los Canelos de Durango,NM
T1_TRAIN_1695,Me Dejaste Abandonado,Frank Reyes,NM
T1_TRAIN_1696,El Reloj,Luis Miguel,NM
T1_TRAIN_1697,Tú y las nubes,José Alfredo Jiménez,M
T1_TRAIN_1698,Subele a la Greibol,Cartel de Santa,M
T1_TRAIN_1699,Mira Niñita,Los Jaivas,NM
T1_TRAIN_1700,¿Por Qué No Puedo Ser del Jet-Set?,Soda Stereo,NM
T1_TRAIN_1701,La vida sigue igual,Julio Iglesias,NM
T1_TRAIN_1702,Delincuente,"Farruko, Anuel AA & Kendo Kaponi",NM
T1_TRAIN_1703,Me Dejé Llevar,Christian Nodal,M
T1_TRAIN_1704,Lágrimas que derramar (De ”La novia cadáver”),"CT Media (ESP), Maydawa & Watamaloune",M
T1_TRAIN_1705,Voy Pa’ Encima,Frankie Ruiz,M
T1_TRAIN_1706,Corazón en bancarrota,Dani flaco,M
T1_TRAIN_1707,El Lujo de Tenerte,Régulo Caro,NM
T1_TRAIN_1708,El hijo de Hernández,El Cuarteto de Nos,NM
T1_TRAIN_1709,TU ÁNGEL GUARDIÁN,HELIOS MAR,NM
T1_TRAIN_1710,Sola Con Mi Soledad,Marisela,NM
T1_TRAIN_1711,Problemas,Paris Boy,M
T1_TRAIN_1712,Vivir Sin Aire,Maná,NM
T1_TRAIN_1713,La Chona,Los Tucanes De Tijuana,NM
T1_TRAIN_1714,Vamos pa la conga,Ricardo Montaner,M
T1_TRAIN_1715,Esa Mujer,Luis Vargas,M
T1_TRAIN_1716,"No Soy de Aquí, Ni Soy de Allá",Facundo Cabral,NM
T1_TRAIN_1717,La Cosa Está Mala,Little Pepe,NM
T1_TRAIN_1718,Quisiera Ser Alcohol,Jaguares,M
T1_TRAIN_1719,Si Volviera a Nacer,Esteman (Ft. Lila Downs),NM
T1_TRAIN_1720,Tumbando caña - live version,Banda Maguey,NM
T1_TRAIN_1721,La Basurita,Ángela Aguilar,NM
T1_TRAIN_1722,Secuestro De Amor,Los Tucanes De Tijuana,M
T1_TRAIN_1723,Vete Con El,Jasonhaze,NM
T1_TRAIN_1724,Imagina,Genitallica,NM
T1_TRAIN_1725,¿Por Qué Terminamos?,Gerardo Ortiz,NM
T1_TRAIN_1726,Pa’ Todo El Año,José Alfredo Jiménez,NM
T1_TRAIN_1727,La Banqueta,Juan Cirerol,NM
T1_TRAIN_1728,Mi Golondrina,Ramón Ayala y Sus Bravos Del Norte,NM
T1_TRAIN_1729,Nada De Nada,Frank Reyes,NM
T1_TRAIN_1730,Amiga Mía,Alejandro Sanz,NM
T1_TRAIN_1731,Tú Tienes,Wisin & Yandel,M
T1_TRAIN_1732,Me Gustas Mucho,Código FN,NM
T1_TRAIN_1733,Vos me enseñaste a amar,Dante Pereyra (Ft. Nit de Llum),NM
T1_TRAIN_1734,Tú Con Él,Frankie Ruiz,NM
T1_TRAIN_1735,Adicto A Ti,Jamby El Favo,M
T1_TRAIN_1736,Prisioneros de la piel,La Ley,M
T1_TRAIN_1737,El siete leguas,Graciela Olmos Villareal,NM
T1_TRAIN_1738,Vacaciones,Wisin,M
T1_TRAIN_1739,El Golpe Traidor,Antonio Aguilar,NM
T1_TRAIN_1740,El Perdedor,Maluma,NM
T1_TRAIN_1741,Dile,Sergio Vargas,M
T1_TRAIN_1742,Ginza,J Balvin,M
T1_TRAIN_1743,Te Solté La Rienda,José Alfredo Jiménez,NM
T1_TRAIN_1744,No Puedo Olvidar Tu Voz,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_1745,Bye Bye Babe,Mercurio,NM
T1_TRAIN_1746,Saco de Boxeo,Nacho & Arcángel,NM
T1_TRAIN_1747,Amor De Mujer,Paulina Rubio,M
T1_TRAIN_1748,El 24 - corrido,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_1749,Himno De Mi Corazón,Los Abuelos De La Nada,NM
T1_TRAIN_1750,Te Lloré,Conjunto Primavera,NM
T1_TRAIN_1751,En Un Rincon Del Alma,Alberto Cortez,NM
T1_TRAIN_1752,Una Vaina Loca,"Fuego, Manuel Turizo & Duki",M
T1_TRAIN_1753,La Fuerza del Amor,Doctor Krapula,NM
T1_TRAIN_1754,Mala Fama,Danna Paola,NM
T1_TRAIN_1755,Fuiste Tú,Ricardo Arjona (Ft. Gaby Moreno),NM
T1_TRAIN_1756,Madrecita querida,Los Tigres Del Norte,NM
T1_TRAIN_1757,Disimulando,Rc La Sensación,NM
T1_TRAIN_1758,Que Calor,Pibes Chorros,NM
T1_TRAIN_1759,Te Propongo,Gilberto Santa Rosa,NM
T1_TRAIN_1760,La Cintura,Alvaro Soler,NM
T1_TRAIN_1761,Me Liberé,El Gran Combo de Puerto Rico,NM
T1_TRAIN_1762,Gavilán o Paloma,José José,NM
T1_TRAIN_1763,Me Cai De La Nube,Cornelio Reyna,M
T1_TRAIN_1764,Yo Quería,Cristian Castro,NM
T1_TRAIN_1765,Caballo Prieto Azabache,Antonio Aguilar,NM
T1_TRAIN_1766,Soy Lo Prohibido,Natalia Lafourcade (Ft. Los Macorinos),NM
T1_TRAIN_1767,Mi Complemento Eres Tú,Dunamai,NM
T1_TRAIN_1768,Enséñame a Olvidar,Aventura,NM
T1_TRAIN_1769,Los dueños del pabellon,Damas Gratis,NM
T1_TRAIN_1770,Ando Ganas (Llora Llora),Los Piojos,NM
T1_TRAIN_1771,Corazón Destrozado,Grupo Bryndis,NM
T1_TRAIN_1772,Hasta Que Te Conocí,Juan Gabriel,NM
T1_TRAIN_1773,2 Mujeres en My Cama,Cartel de Santa,M
T1_TRAIN_1774,Fantasía o Realidad,Alex Ubago,NM
T1_TRAIN_1775,No Es Obsesión,OV7,NM
T1_TRAIN_1776,La Ingrata,Café Tacvba,M
T1_TRAIN_1777,Enloquéceme,OV7,NM
T1_TRAIN_1778,Fue un Error Amarte,Cornelio Vega Con Banda,NM
T1_TRAIN_1779,Bartender,Alexis y Fido,NM
T1_TRAIN_1780,Brujeria,El Gran Combo de Puerto Rico,M
T1_TRAIN_1781,Tus Caprichos,Los Rabanes,NM
T1_TRAIN_1782,Ya no te aguanto*,"Rojuu, Saramalacara & Orslok",NM
T1_TRAIN_1783,Catalina la O,"Pete ""el conde"" rodriguez",NM
T1_TRAIN_1784,Suave y Lento,Amarion,M
T1_TRAIN_1785,Mentiras,Grupo Los de la O (Ft. Ivan Cornejo),NM
T1_TRAIN_1786,Nadie,Remmy Valenzuela,NM
T1_TRAIN_1787,El jefe de jefes,Los Tigres Del Norte,NM
T1_TRAIN_1788,7 Pollo,Bulin 47,M
T1_TRAIN_1789,Kobe En LA,JHAYCO,M
T1_TRAIN_1790,Salsa Con Coco,Pochi Y Su Cocoband,M
T1_TRAIN_1791,Solo Tu,Big Soto,NM
T1_TRAIN_1792,Lo Siento Mi Amor,Lupita D'Alessio,M
T1_TRAIN_1793,Me siento Sexy,DACMEL,NM
T1_TRAIN_1794,Como olvidarla,La Firma,NM
T1_TRAIN_1795,La Reina del Sur,Los Tigres Del Norte,NM
T1_TRAIN_1796,Le Creí,Pesado,NM
T1_TRAIN_1797,Un Hombre Busca Una Mujer,Luis Miguel,M
T1_TRAIN_1798,Lo Haré Por Ti,Paulina Rubio,NM
T1_TRAIN_1799,El Morral,HERNAN TREJO,NM
T1_TRAIN_1800,El Rey,José Alfredo Jiménez,NM
T1_TRAIN_1801,Lento,Nfasis,M
T1_TRAIN_1802,Curo Tus Labios,Pablo Alborán,NM
T1_TRAIN_1803,Mujer De Todos Mujer De Nadie,Calle 24,M
T1_TRAIN_1804,Yo La Quería,Marvin Carbajal,NM
T1_TRAIN_1805,Hechizo De Luna,Edgar Joel,NM
T1_TRAIN_1806,La Ciudad Sin Alma,El Cuarteto de Nos,NM
T1_TRAIN_1807,Las Mujeres,Carlos Vives & Juanes,NM
T1_TRAIN_1808,Eres,Café Tacvba,NM
T1_TRAIN_1809,Tu Cariño Es Mi Castigo (Bulerías),Camarón De La Isla (Ft. Paco de Lucía),NM
T1_TRAIN_1810,Humo en la Trampa 2,"Alemán (Ft. Dee, Fntxy, Muelas De Gallo & Yoga Fire)",M
T1_TRAIN_1811,Para Ser un Rapper,Sho-Hai,M
T1_TRAIN_1812,¡Darle Fuego a Bilbao!,Doctor Deseo,NM
T1_TRAIN_1813,"Quizás, Quizás, Quizás",Osvaldo Farrés,NM
T1_TRAIN_1814,La Neta,Lenny Tavárez,M
T1_TRAIN_1815,El Huizache,Valentín Elizalde,NM
T1_TRAIN_1816,Te dejo libre,Zacarías Ferreira,NM
T1_TRAIN_1817,NADIE SABE,Bad Bunny,NM
T1_TRAIN_1818,Arriba,Natanael Cano,M
T1_TRAIN_1819,La Muñeca,Thomaz (VEN),M
T1_TRAIN_1820,Adelante corazón [En vivo],María José (Ft. Yuri (MEX)),NM
T1_TRAIN_1821,Círculo Vicioso,Granuja,M
T1_TRAIN_1822,MALAMENTE (Cap.1: Augurio),ROSALÍA,NM
T1_TRAIN_1823,El Esqueleto,Victimas Del Doctor Cerebro,NM
T1_TRAIN_1824,SUBIDÓN,"YSY A, Koki LS & SPONSOR DIOS",M
T1_TRAIN_1825,Nadie me ama,"Nat ""King"" Cole",NM
T1_TRAIN_1826,Asesina,Bonny Cepeda,NM
T1_TRAIN_1827,Morado,J Balvin,M
T1_TRAIN_1828,Libre De Culpa,Banda Pequeños Musical,NM
T1_TRAIN_1829,Te he de olvidar,Los Tigres Del Norte,NM
T1_TRAIN_1830,7 Vidas,La Matona Records (Ft. 7 Vidas),NM
T1_TRAIN_1831,Te Compro,Duelo,M
T1_TRAIN_1832,Mal Necesario,Álvaro Díaz (Ft. Deborah Blues & Joyce Santana),NM
T1_TRAIN_1833,Mami Dame Un Beso,24 Horas,NM
T1_TRAIN_1834,Finge Que Me Amas,Tony Dize,M
T1_TRAIN_1835,Grita,Jarabe de Palo,NM
T1_TRAIN_1836,Indestructible,Ray Barretto,NM
T1_TRAIN_1837,Con Tu Amor,Cristian Castro,NM
T1_TRAIN_1838,Me equivoque contigo,José Alfredo Jiménez,NM
T1_TRAIN_1839,El Próximo Viernes,Espinoza Paz,NM
T1_TRAIN_1840,Tanto Que Me Gusta,El Mayor Clásico & NATTI NATASHA,M
T1_TRAIN_1841,La China,Javier rosas,NM
T1_TRAIN_1842,No Puedo Olvidarte,Maluma (Ft. Nicky Jam),M
T1_TRAIN_1843,Quiero Ser Tu Amante,Shelly Lares,NM
T1_TRAIN_1844,Te Me Vas,Prince Royce,NM
T1_TRAIN_1845,Amor Brutal,Los primos mx,M
T1_TRAIN_1846,VACAXIONES,Feid,M
T1_TRAIN_1847,El Latido,Carlos Vives (Ft. Elenco de El club de los Graves),NM
T1_TRAIN_1848,Volver A Amar,Cristian Castro,NM
T1_TRAIN_1849,Quiero Saber de Ti,Los Inquietos del Vallenato,NM
T1_TRAIN_1850,La Araña,Grupo Alfa 7,M
T1_TRAIN_1851,Triste Recuerdo,Antonio Aguilar,NM
T1_TRAIN_1852,Tristes Recuerdos,Ramón Ayala y Sus Bravos Del Norte,NM
T1_TRAIN_1853,Estamos Clear,Miky Woodz (Ft. Bad Bunny),M
T1_TRAIN_1854,Suave (Remix),"El Alfa (Ft. Bryant Myers, Chencho Corleone, Jon Z, Miky Woodz & Noriel)",M
T1_TRAIN_1855,"Nunca, Nunca, Nunca",Vicente Fernández,NM
T1_TRAIN_1856,El baile del sua sua,Kinito Mendez,M
T1_TRAIN_1857,Nadie Como Tú,Wisin & Yandel (Ft. Don Omar),M
T1_TRAIN_1858,Búscate un hombre que te quiera,El Arrebato,NM
T1_TRAIN_1859,La Farsante,Juan Gabriel,M
T1_TRAIN_1860,Discúlpame,Ali Aka Mind,NM
T1_TRAIN_1861,Los Laureles,Miguel Aceves Mejía,NM
T1_TRAIN_1862,Curazao,El Alfa & Farruko,M
T1_TRAIN_1863,No Vuelvo Contigo,Alicia Villarreal,NM
T1_TRAIN_1864,La Fundación,Ruben Sam (Ft. Nebula [PR]),NM
T1_TRAIN_1865,Dos Botellas De Mezcal,Miguel Y Miguel,NM
T1_TRAIN_1866,Mi Vida Sin Tu Amor,Cristian Castro,NM
T1_TRAIN_1867,Huele a peligro,Myriam Hernández,NM
T1_TRAIN_1868,Te Voy a Hacer Feliz,Mariano Civico,NM
T1_TRAIN_1869,Sabes,Reik,NM
T1_TRAIN_1870,Dame un Chance,Bayron Fire,NM
T1_TRAIN_1871,Yo Te Lo Dije,J Balvin,NM
T1_TRAIN_1872,Con El Humo,Atomic Otro Way,M
T1_TRAIN_1873,Colgando En Tus Manos,Carlos Baute (Ft. Marta Sánchez),NM
T1_TRAIN_1874,Llego el amor,Gilberto Santa Rosa,NM
T1_TRAIN_1875,Ellos son asi,Alejandro Sanz,NM
T1_TRAIN_1876,Dormir contigo,Luis Miguel,NM
T1_TRAIN_1877,Ella Quiere Beber (Remix),Anuel AA & Romeo Santos,M
T1_TRAIN_1878,Nadie Quiere Que Bailes Con Nadie,Manuel Carrasco,M
T1_TRAIN_1879,Chica Virtual,Arcángel,M
T1_TRAIN_1880,Que Me De Más Que Amor,Guayo Man,M
T1_TRAIN_1881,La Torre De Babel,Los Tres,NM
T1_TRAIN_1882,Voy a Celebrarlo,Lágrimas de Sangre,NM
T1_TRAIN_1883,Corazon Salvaje,Mijares,NM
T1_TRAIN_1884,Tu Juguete,J Álvarez,NM
T1_TRAIN_1885,Cuatro milpas,Antonio Aguilar,NM
T1_TRAIN_1886,Las edades,Juana Molina,NM
T1_TRAIN_1887,Cucala,Angélique Kidjo,NM
T1_TRAIN_1888,Vas A Llorar Por Mí,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_1889,Sentimettal,Moderatto,NM
T1_TRAIN_1890,El Túnel,Nicolás y Los Fumadores,NM
T1_TRAIN_1891,No Le Hago Falta,Carolina Ross,NM
T1_TRAIN_1892,No Se Va (En Vivo),Grupo Frontera,NM
T1_TRAIN_1893,Voy a apagar la luz,Armando Manzanero,M
T1_TRAIN_1894,Por mil noches,Airbag (ARG),NM
T1_TRAIN_1895,Triste Navidad,DannyLux,NM
T1_TRAIN_1896,Te lo pido por favor,Pesado,NM
T1_TRAIN_1897,El Hombre Divertido,Wilfrido Vargas,NM
T1_TRAIN_1898,Y Te Vas :P,​suei & AG Sixteen,NM
T1_TRAIN_1899,Voló La Paloma,Los Palmeras,NM
T1_TRAIN_1900,La que se fue,Pedro Infante,NM
T1_TRAIN_1901,De un rancho a otro,Vicente Fernández,NM
T1_TRAIN_1902,Yo No Nací Para Amar,Juan Gabriel,NM
T1_TRAIN_1903,Tu No Puedes Conmigo,Willie Colón & Héctor Lavoe,NM
T1_TRAIN_1904,Te Lo Pido por Favor,Juan Gabriel,NM
T1_TRAIN_1905,El hombre pájaro,Robe,NM
T1_TRAIN_1906,Sin Tu Cariño,Rubén Blades,NM
T1_TRAIN_1907,Aquí Estoy,Calibre 50,NM
T1_TRAIN_1908,Desdeñosa,"Natalia Lafourcade (Ft. Eugenia León, Los Macorinos & Omara Portuondo)",NM
T1_TRAIN_1909,Sin tu amor,Alacranes Musical,NM
T1_TRAIN_1910,Mujeres Calientes,3-2 Get Funky,M
T1_TRAIN_1911,El Ataque De Las Chicas Cocodrilo,Hombres G,NM
T1_TRAIN_1912,La Moneda,Gerardo Ortiz,NM
T1_TRAIN_1913,Dragon Ball Rap Super,Porta,NM
T1_TRAIN_1914,La Muerte Chiquita,Café Tacvba,NM
T1_TRAIN_1915,Murió la Flor,Los Ángeles Negros,NM
T1_TRAIN_1916,El campamento,Luis Pescetti,NM
T1_TRAIN_1917,Historia de un Amor,Luz Casal,NM
T1_TRAIN_1918,El Movido*,Tony Loya,NM
T1_TRAIN_1919,Baraja De Oro,Ramón Ayala y Sus Bravos Del Norte,M
T1_TRAIN_1920,Dime Si Te Vas Con El,Nigga (Ft. Mr Saik),M
T1_TRAIN_1921,Hociquito de Ratón,Bersuit Vergarabat,NM
T1_TRAIN_1922,La Calle De Las Sirenas,Kabah,NM
T1_TRAIN_1923,Te Metiste,Ariel Camacho Y Los Plebes Del Rancho,NM
T1_TRAIN_1924,Cuando vuelva a tu lado,María Grever,NM
T1_TRAIN_1925,Amor Enfermo,Régulo Caro,NM
T1_TRAIN_1926,Vete Ya,Valentín Elizalde,NM
T1_TRAIN_1927,La Medicina,Los Tetas,NM
T1_TRAIN_1928,Las monjitas,Grupo Exterminador,NM
T1_TRAIN_1929,La banda borracha,Valentín Elizalde,NM
T1_TRAIN_1930,Perfume Casino,Babasónicos,NM
T1_TRAIN_1931,Háblame de Ti,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_1932,Algo De Mi,Conjunto Primavera,NM
T1_TRAIN_1933,Tan sólo tú,Nek (Ft. Laura Pausini),NM
T1_TRAIN_1934,El Paciente,Alfredo Olivas,NM
T1_TRAIN_1935,Bajo La Mesa,Morat & Sebastián Yatra,NM
T1_TRAIN_1936,Mil Caminos,Lucybell,NM
T1_TRAIN_1937,Falsa Libertad,Chillango,NM
T1_TRAIN_1938,¿Y Cómo Es Él?,José Luis Perales,NM
